time,x,y,yaw
0,508.945,1057.95,2.48390023296341
0.5,508.943417190115,1057.9512225845,2.48390023296341
1,508.941834380229,1057.95244516901,2.48390023296341
1.5,508.940251570344,1057.95366775351,2.48390023296341
2,508.938668760458,1057.95489033801,2.48390023296341
2.5,508.937085950573,1057.95611292251,2.48390023296341
3,508.935503140687,1057.95733550702,2.48390023296341
3.5,508.933920330802,1057.95855809152,2.48390023296341
4,508.932337520917,1057.95978067602,2.48390023296341
4.5,508.930754711031,1057.96100326053,2.48390023296341
5,508.929171901146,1057.96222584503,2.48390023296341
5.5,508.92758909126,1057.96344842953,2.48390023296341
6,508.926006281375,1057.96467101403,2.48390023296341
6.5,508.924423471489,1057.96589359854,2.48390023296341
7,508.922840661604,1057.96711618304,2.48390023296341
7.5,508.921257851718,1057.96833876754,2.48390023296341
8,508.919675041833,1057.96956135205,2.48390023296341
8.5,508.918092231948,1057.97078393655,2.48390023296341
9,508.940509422062,1057.95300652105,2.48390023296341
9.5,508.938926612177,1057.95422910555,2.48390023296341
