time,x,y,yaw
0,511.387,1095.224,2.41949758215549
0.5,511.397499154756,1095.21432191662,2.41949758215549
1,511.408998309511,1095.20564383324,2.41949758215549
1.5,511.407497464267,1095.20696574986,2.41949758215549
2,511.405996619022,1095.20828766648,2.41949758215549
2.5,511.404495773778,1095.2096095831,2.41949758215549
3,511.402994928534,1095.21093149972,2.41949758215549
3.5,511.401494083289,1095.21225341635,2.41949758215549
4,511.447993238045,1095.17057533297,2.41949758215549
4.5,511.4224923928,1095.19289724959,2.41949758215549
5,511.420991547556,1095.19421916621,2.41949758215549
5.5,511.419490702312,1095.19554108283,2.41949758215549
6,511.393989857067,1095.21886299945,2.41949758215549
6.5,511.295489011823,1095.30518491607,2.41949758215549
7,511.196988166578,1095.39150683269,2.41949758215549
7.5,511.110487321334,1095.46782874931,2.41949758215549
8,511.02398647609,1095.54415066593,2.41949758215549
8.5,510.928485630845,1095.58547258255,2.41949758215549
9,510.950984785601,1095.56479449917,2.41949758215549
9.5,510.973483940356,1095.5451164158,2.41949758215549
10,511.056983095112,1095.47143833242,2.41949758215549
10.5,511.140482249868,1095.39876024904,2.41949758215549
11,511.104981404623,1095.43008216566,2.41949758215549
11.5,511.068480559379,1095.46140408228,2.41949758215549
12,511.032979714134,1095.4927259989,2.41949758215549
12.5,511.14247886889,1095.39604791552,2.41949758215549
13,511.116978023645,1095.41936983214,2.41949758215549
13.5,511.091477178401,1095.44169174876,2.41949758215549
14,511.064976333157,1095.46501366538,2.41949758215549
14.5,511.112475487912,1095.423335582,2.41949758215549
15,511.158974642668,1095.38165749862,2.41949758215549
15.5,511.206473797424,1095.33997941524,2.41949758215549
16,511.252972952179,1095.29930133187,2.41949758215549
16.5,511.300472106935,1095.25762324849,2.41949758215549
17,511.27497126169,1095.27994516511,2.41949758215549
17.5,511.248470416446,1095.30326708173,2.41949758215549
18,511.222969571201,1095.32558899835,2.41949758215549
18.5,511.197468725957,1095.34791091497,2.41949758215549
19,511.292967880713,1095.26423283159,2.41949758215549
