time,x,y,yaw
0,495.306,1084.839,-0.646469954947492
0.5,495.898596430339,1084.31279525514,-0.646469954947492
1,496.547174074349,1083.86456581594,-0.654226973845245
1.5,497.185732645549,1083.4003119021,-0.661983992742997
2,497.824271859742,1082.93703373628,-0.66974101164075
2.5,498.456791435043,1082.46473154405,-0.677498030538502
3,499.088291091908,1081.99140555393,-0.685255049436255
3.5,499.719770553161,1081.51905599728,-0.693012068334007
4,500.352229544025,1081.04668310837,-0.70076908723176
4.5,500.983667792143,1080.57428712427,-0.708526106129512
5,501.614085027615,1080.09786828488,-0.716283125027265
5.5,502.289466844729,1079.52941085936,-0.725009771287236
6,502.965824260075,1078.96192841785,-0.733736417547208
6.5,503.483309615081,1078.48758911934,-0.733736417547208
7,503.999225636767,1078.01073877485,-0.71046536085395
7.5,504.519190867203,1077.53796887606,-0.687194304160693
8,505.039202583962,1077.06528123326,-0.663923247467435
8.5,505.70077774546,1076.54104881034,-0.663923247467435
9,506.362352906957,1076.01581638742,-0.663923247467435
9.5,507.022304852502,1075.54880856309,-0.69010318624735
10,507.671170055229,1075.06473656977,-0.716283125027265
10.5,508.278678557991,1074.53542339826,-0.716283125027265
11,508.887187060752,1074.00511022675,-0.716283125027265
11.5,509.413695563514,1073.54679705523,-0.716283125027265
12,509.941204066275,1073.08848388372,-0.716283125027266
12.5,510.467712569036,1072.63017071221,-0.716283125027266
13,510.994221071798,1072.1718575407,-0.716283125027266
13.5,511.62972957456,1071.61854436919,-0.716283125027266
14,512.265238077321,1071.06523119768,-0.716283125027266
14.5,512.900746580082,1070.51191802617,-0.716283125027266
15,513.608255082844,1069.89560485465,-0.716283125027266
15.5,514.315763585605,1069.27929168314,-0.716283125027266
16,515.024272088367,1068.66397851163,-0.716283125027266
16.5,515.556629163411,1068.14037708586,-0.74246306380718
17,516.075882117019,1067.60372909314,-0.768643002587095
17.5,516.580028780554,1067.05303822784,-0.794822941367009
18,517.070067108114,1066.48930826534,-0.821002880146923
