time,x,y,yaw
0,540.411,1074.18,-0.761103180132442
0.5,540.999448151131,1073.6386205587,-0.761103180132442
1,541.544896302262,1073.0502411174,-0.761103180132442
1.5,542.090416015422,1072.46293812755,-0.743649887612499
2,542.677888020562,1071.92258417007,-0.743649887612499
2.5,543.219375759771,1071.42524735846,-0.741322781943173
3,543.759869744674,1070.92791744908,-0.738995676273847
3.5,544.300369951189,1070.42959446374,-0.736668570604521
4,544.841876355163,1069.93227842418,-0.734341464935195
4.5,545.382388932375,1069.43496935206,-0.732014359265869
5,545.92390765854,1068.93766726896,-0.729687253596544
5.5,546.464432509302,1068.4393721964,-0.727360147927218
6,547.005963460242,1067.94208415581,-0.725033042257892
6.5,547.546500486871,1067.44480316855,-0.722705936588567
7,548.087043564637,1066.94752925591,-0.720378830919241
7.5,548.62859266892,1066.44926243908,-0.718051725249915
8,549.169147775033,1065.9520027392,-0.715724619580589
8.5,549.710708858227,1065.45475017733,-0.713397513911264
9,550.251275893683,1064.95750477445,-0.711070408241938
9.5,550.792848856521,1064.45926655144,-0.708743302572612
