time,x,y,yaw
0,487.944,1113.125,2.42098111201602
0.5,487.836497195305,1113.18931968862,2.42098111201602
1,487.72799439061,1113.25463937724,2.42098111201602
1.5,487.620491585915,1113.31995906585,2.42098111201602
2,487.51298878122,1113.38527875447,2.42098111201602
2.5,487.521485976526,1113.38159844309,2.42098111201602
3,487.529983171831,1113.37791813171,2.42098111201602
3.5,487.539480367136,1113.37423782033,2.42098111201602
4,487.597855536841,1113.32641691003,2.43261664036265
4.5,487.656202049833,1113.27855926344,2.44425216870928
5,487.714520543045,1113.23066437572,2.45588769705591
5.5,487.740094813438,1113.19907887308,2.44716105079594
6,487.764692709369,1113.16751912078,2.43843440453597
6.5,487.790314570831,1113.13698481317,2.429707758276
7,487.814960734272,1113.10547564065,2.42098111201602
7.5,487.771457929577,1113.14279532927,2.42098111201602
8,487.728955124882,1113.18111501789,2.42098111201602
8.5,487.685452320187,1113.21843470651,2.42098111201602
9,487.673949515492,1113.22975439513,2.42098111201602
9.5,487.661446710797,1113.24007408375,2.42098111201602
10,487.649943906102,1113.25039377236,2.42098111201602
10.5,487.638441101407,1113.26071346098,2.42098111201602
11,487.648938296712,1113.2510331496,2.42098111201602
11.5,487.660435492018,1113.24135283822,2.42098111201602
12,487.670932687323,1113.23167252684,2.42098111201602
12.5,487.682429882628,1113.22199221546,2.42098111201602
13,487.691927077933,1113.22431190407,2.42098111201602
13.5,487.702424273238,1113.22663159269,2.42098111201602
14,487.712921468543,1113.22795128131,2.42098111201602
14.5,487.722418663848,1113.23027096993,2.42098111201602
15,487.729915859153,1113.22459065855,2.42098111201602
15.5,487.736413054458,1113.21891034716,2.42098111201602
16,487.742910249764,1113.21223003578,2.42098111201602
16.5,487.754407445069,1113.2025497244,2.42098111201602
17,487.764904640374,1113.19286941302,2.42098111201602
17.5,487.763401835679,1113.19418910164,2.42098111201602
18,487.761899030984,1113.19550879026,2.42098111201602
