time,x,y,yaw
0,469.289,1109.572,2.2409678531197
0.5,469.024757759152,1109.93856743028,2.2409678531197
1,468.780389948371,1110.32003111044,2.28169220233291
1.5,468.520903059809,1110.69038350101,2.32241655154611
2,468.246303987713,1111.04961742326,2.36314090075931
2.5,468.013920955958,1111.38306308257,2.35732313658599
3,467.78155460025,1111.71552497643,2.35150537241268
3.5,467.549205062395,1112.04800295943,2.34568760823936
4,467.22928603247,1112.33289875978,2.39222972162588
4.5,466.89626560534,1112.60263470684,2.4387718350124
5,466.551154633102,1112.85620345639,2.48531394839891
5.5,466.222570096413,1113.13042380203,2.48531394839891
6,465.815985559723,1113.44964414767,2.48531394839891
6.5,465.46380940159,1113.75457692465,2.34568760823936
7,465.157385057873,1114.10453760631,2.20606126807982
7.5,464.843836482665,1114.52060515541,2.1798813292999
8,464.541385548858,1114.9447157465,2.15370139051999
8.5,464.36383374558,1115.34644452606,1.87444871020089
9,464.304121697844,1115.78298928431,1.5951960298818
9.5,464.397074849427,1116.31713215327,1.35666769877591
10,464.613494257886,1116.81297152959,1.11813936767002
10.5,464.94177293718,1117.24436062167,0.879611036564126
11,465.31104783895,1117.73890160365,0.879611036564126
11.5,465.679322740721,1118.23244258564,0.879611036564126
12,466.048597642491,1118.72598356762,0.879611036564126
