time,x,y,yaw
0,512.514,1061.587,2.45354895684757
0.5,512.512455020404,1061.58827005435,2.45354895684757
1,512.510910040807,1061.5895401087,2.45354895684757
1.5,512.509365061211,1061.59081016304,2.45354895684757
2,512.507820081615,1061.59208021739,2.45354895684757
2.5,512.506275102019,1061.59335027174,2.45354895684757
3,512.504730122422,1061.59462032609,2.45354895684757
3.5,512.503185142826,1061.59589038044,2.45354895684757
4,512.50164016323,1061.59716043478,2.45354895684757
4.5,512.500095183633,1061.59843048913,2.45354895684757
5,512.482550204037,1061.57870054348,2.45354895684757
5.5,512.481005224441,1061.57997059783,2.45354895684757
6,512.479460244845,1061.58124065218,2.45354895684757
6.5,512.477915265248,1061.58251070652,2.45354895684757
7,512.476370285652,1061.58378076087,2.45354895684757
7.5,512.474825306056,1061.58505081522,2.45354895684757
8,512.47328032646,1061.58632086957,2.45354895684757
8.5,512.471735346863,1061.58759092392,2.45354895684757
9,512.470190367267,1061.58886097827,2.45354895684757
9.5,512.468645387671,1061.59013103261,2.45354895684757
10,512.467100408074,1061.59140108696,2.45354895684757
10.5,512.465555428478,1061.59267114131,2.45354895684757
11,512.464010448882,1061.59394119566,2.45354895684757
11.5,512.502465469286,1061.55121125001,2.45354895684757
12,512.540920489689,1061.50848130435,2.45354895684757
12.5,512.535375510093,1061.4627513587,2.45354895684757
13,512.528830530497,1061.41702141305,2.45354895684757
13.5,512.5942855509,1061.4992914674,2.45354895684757
14,512.715740571304,1061.48456152175,2.45354895684757
14.5,512.838195591708,1061.46983157609,2.45354895684757
15,512.769650612112,1061.39010163044,2.45354895684757
