time,x,y,yaw
0,501.851,1095.404,2.42098111201602
0.5,498.769504898331,1098.0803284092,2.41516334784271
1,495.687025303922,1100.75667416964,2.4093455836694
1.5,492.605561367795,1103.43203714554,2.40352781949608
2,489.301113239918,1106.33841719999,2.39771005532277
2.5,485.996681069194,1109.24581419488,2.39189229114945
3,482.69126500345,1112.15222799096,2.38607452697614
3.5,478.949643191522,1115.55642000627,2.40352781949608
4,475.207977562441,1118.96155750895,2.42098111201602
4.5,471.351135034648,1122.32147879505,2.4500699328826
5,467.638913455156,1125.34988373153,2.50533869252908
5.5,463.764609708738,1128.16807465061,2.56060745217557
