time,x,y,yaw
0,552.483,1059.309,2.47164802025365
0.5,552.481432287907,1059.31024188518,2.47164802025365
1,552.479864575814,1059.31148377035,2.47164802025365
1.5,552.47829686372,1059.31272565553,2.47164802025365
2,552.478729151627,1059.31196754071,2.47164802025365
2.5,552.479161439534,1059.31220942588,2.47164802025365
3,552.479593727441,1059.31145131106,2.47164802025365
3.5,552.480026015348,1059.31069319624,2.47164802025365
4,552.480458303254,1059.31093508142,2.47164802025365
4.5,552.480890591161,1059.31017696659,2.47164802025365
5,552.481322879068,1059.30941885177,2.47164802025365
5.5,552.482755166975,1059.30966073695,2.47164802025365
6,552.483187454882,1059.30890262212,2.47164802025365
6.5,552.483619742788,1059.3081445073,2.47164802025365
7,552.482052030695,1059.30938639248,2.47164802025365
7.5,552.480484318602,1059.31062827765,2.47164802025365
8,552.478916606509,1059.31187016283,2.47164802025365
8.5,552.477348894416,1059.31311204801,2.47164802025365
9,552.475781182322,1059.31435393319,2.47164802025365
9.5,552.474213470229,1059.31559581836,2.47164802025365
10,552.479645758136,1059.31183770354,2.47164802025365
10.5,552.485078046043,1059.30707958872,2.47164802025365
11,552.490510333949,1059.30332147389,2.47164802025365
