time,x,y,yaw
0,528.955,1083.435,-0.673836717532726
0.5,529.419540848468,1083.05072493686,-0.691290010052669
1,529.880081696936,1082.66044987373,-0.691290010052669
1.5,530.333622545405,1082.2751748106,-0.691290010052669
2,530.782163393873,1081.89589974746,-0.691290010052669
2.5,531.292704242341,1081.44362468433,-0.691290010052669
3,531.92697246458,1080.96903163258,-0.726196595092556
3.5,532.323467875343,1080.58070357134,-0.726196595092556
4,532.777963286107,1080.14137551011,-0.726196595092556
4.5,533.23245869687,1079.70204744887,-0.726196595092556
5,533.712954107633,1079.29171938763,-0.726196595092556
5.5,534.200449518397,1078.77039132639,-0.726196595092556
6,534.68794492916,1078.24906326516,-0.726196595092556
6.5,535.174440339924,1077.72773520392,-0.726196595092556
7,535.661935750687,1077.20640714268,-0.726196595092556
7.5,536.149775413043,1076.68547359325,-0.708743302572612
8,536.509293773912,1076.3771718328,-0.708743302572612
