time,x,y,yaw
0,542.433,1067.266,2.39986262809688
0.5,542.431525398162,1067.26735112894,2.39986262809688
1,542.430050796324,1067.26870225789,2.39986262809688
1.5,542.428576194486,1067.27005338683,2.39986262809688
2,542.427101592649,1067.27140451577,2.39986262809688
2.5,542.425626990811,1067.27275564471,2.39986262809688
3,542.424152388973,1067.27410677366,2.39986262809688
3.5,542.422677787135,1067.2754579026,2.39986262809688
4,542.421203185297,1067.27680903154,2.39986262809688
4.5,542.419728583459,1067.27816016048,2.39986262809688
5,542.418253981622,1067.27951128943,2.39986262809688
5.5,542.416779379784,1067.28086241837,2.39986262809688
6,542.415304777946,1067.28221354731,2.39986262809688
6.5,542.413830176108,1067.28356467626,2.39986262809688
7,542.41235557427,1067.2849158052,2.39986262809688
7.5,542.410880972432,1067.28626693414,2.39986262809688
8,542.409406370595,1067.28761806308,2.39986262809688
8.5,542.407931768757,1067.28896919203,2.39986262809688
9,542.406457166919,1067.29032032097,2.39986262809688
9.5,542.404982565081,1067.29167144991,2.39986262809688
10,542.397507963243,1067.28602257885,2.39986262809688
10.5,542.390033361405,1067.2813737078,2.39986262809688
11,542.382558759567,1067.27572483674,2.39986262809688
11.5,542.37508415773,1067.27107596568,2.39986262809688
