time,x,y,yaw
0,476.447,1111.546,-0.888442402449777
0.5,478.446488529842,1109.56466423097,-0.73136276977029
1,480.936068481473,1107.45443398725,-0.696456184730403
1.5,483.740465589525,1105.0609926929,-0.73136276977029
2,487.367046462062,1101.97476165135,-0.713909477250346
2.5,490.076558077578,1099.81745206419,-0.713909477250346
3,493.562069693093,1096.77914247703,-0.713909477250346
3.5,497.089581308609,1093.88083288987,-0.713909477250346
4,500.859908238734,1090.65831384773,-0.73136276977029
4.5,504.63060453964,1087.43721371555,-0.713909477250346
5,508.122116155156,1084.41290412839,-0.713909477250346
5.5,512.695627770671,1080.45059454123,-0.713909477250346
