time,x,y,yaw
0,503.292,1056.584,2.48515687008454
0.5,503.29041565502,1056.58522059452,2.48515687008454
1,503.288831310039,1056.58644118904,2.48515687008454
1.5,503.287246965059,1056.58766178356,2.48515687008454
2,503.285662620079,1056.58888237808,2.48515687008454
2.5,503.284078275098,1056.5901029726,2.48515687008454
3,503.282493930118,1056.59132356712,2.48515687008454
3.5,503.280909585137,1056.59254416164,2.48515687008454
4,503.279325240157,1056.59376475616,2.48515687008454
4.5,503.277740895177,1056.59498535068,2.48515687008454
5,503.276156550196,1056.5962059452,2.48515687008454
5.5,503.274572205216,1056.59742653972,2.48515687008454
6,503.272987860236,1056.59864713424,2.48515687008454
6.5,503.271403515255,1056.59986772877,2.48515687008454
7,503.269819170275,1056.60108832329,2.48515687008454
7.5,503.268234825294,1056.60230891781,2.48515687008454
8,503.368650480314,1056.52552951233,2.48515687008454
8.5,503.367066135334,1056.52675010685,2.48515687008454
9,503.365481790353,1056.52797070137,2.48515687008454
9.5,503.363897445373,1056.52919129589,2.48515687008454
10,503.362313100393,1056.53041189041,2.48515687008454
